Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1,Features_1,_1_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,Models,Talk time_1,SAR EU,Music play,SAR,Browser,Keyboard,Build,Triple,Dual,32GB 3GB RAM,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,16GB 2GB RAM,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Alert types,Clock,Alarm,Languages,5G bands,256GB 6GB RAM,512GB 6GB RAM,Dual_1,256GB 4GB RAM,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,512GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,128GB 2GB RAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPad 10.2 (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad8-102-inches-2020.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2020, September 15","Available. Released 2020, September 18",250.6 x 174.1 x 7.5 mm (9.87 x 6.85 x 0.30 in),490 g (Wi-Fi) / 495 g (LTE) (1.08 lb),"Nano-SIM, eSIM","1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 66 - A2429","Retina IPS LCD, 500 nits (base)","10.2 inches, 324.6 cm2 (~74.4% screen-to-body ratio)","1620 x 2160 pixels, 4:3 ratio (~264 ppi density)","iPadOS 14, upgradable to iPadOS 14.4",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"32GB 3GB RAM, 128GB 3GB RAM","8 MP, f/2.4, 31mm (standard), 1.12\xc2\xb5m, AF","1080p@30fps, 720p@120fps, HDR","1.2 MP, f/2.2, 31mm (standard)",720p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS (Wi\xe2\x80\x91Fi + Cellular model only)",No,No,"Lightning, USB 2.0; magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Ion, non-removable (32.4 Wh)",Up to 10 h (multimedia),"Silver, Gold, Space Gray",About 370 EUR,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 66, 71 - A2428","HSPA 42.2/5.76 Mbps, LTE-A (CA)",Apple GPU (4-core graphics),"HDR, panorama",Stylus support (1st gen only),HDR,Siri natural language commands and dictation,,,,,,,,"Scratch-resistant glass, oleophobic coating",,"A2428, A2429, A2270, A2430",,,,,,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone SE (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-se-2020.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2020, April 15","Available. Released 2020, April 24",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),148 g (5.22 oz),Nano-SIM and/or eSIM,CDMA 800 / 1900,"Retina IPS LCD, 625 nits (base)","4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)","750 x 1334 pixels, 16:9 ratio (~326 ppi density)",iOS 13,Apple A13 Bionic (7 nm+),Hexa-core (2x2.65 GHz Lightning + 4x1.8 GHz Thunder),No,"64GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM","12 MP, f/1.8 (wide), PDAF, OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, OIS, stereo sound rec.","7 MP, f/2.2",1080p@30fps; gyro-EIS,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, proximity, gyro, compass, barometer","Li-Ion 1821 mAh, non-removable (6.96 Wh)",,"Black, White, Red",$\xe2\x80\x89219.99 / \xe2\x82\xac\xe2\x80\x89338.28 / \xc2\xa3\xe2\x80\x89349.00,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2296","HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat16 1024/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (4-core graphics),"Quad-LED dual-tone flash, HDR, panorama",CDMA2000 1xEV-DO,HDR,Siri natural language commands and dictation,,AnTuTu: 462253 (v8) GeekBench: 3237 (v5.1),Contrast ratio: 1544:1 (nominal),Photo / Video,-24.1 LUFS (Very good),,Endurance rating 59h,"Ion-strengthened glass, oleophobic coating","Fast charging 18W, 50% in 30 min (advertised) Qi wireless charging","A2275, A2296, A2298",,0.98 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body),,1.17 W/kg (head) \xc2\xa0 \xc2\xa0 1.16 W/kg (body),,,"Glass front, glass back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,$\xe2\x80\x89219.99,$\xe2\x80\x89449.00,$\xe2\x80\x89402.55,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPad Pro 12.9 (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-12-2020.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2020, March 18","Available. Released 2020, March 19",280.6 x 214.9 x 5.9 mm (11.05 x 8.46 x 0.23 in),"641 g (Wi-Fi), 643 g (LTE) (1.41 lb)","Nano-SIM, eSIM",CDMA 800 / 1900,"IPS LCD, 120Hz, 600 nits (base)","12.9 inches, 515.3 cm2 (~85.4% screen-to-body ratio)","2048 x 2732 pixels, 4:3 ratio (~265 ppi density)","iPadOS 13.4, upgradable to iPadOS 14.4",Apple A12Z Bionic,Octa-core (4x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM","7 MP, f/2.2","4K@24/30/60fps, 1080p@30/60/120/240fps; gyro-EIS",,1080p@30/60fps,"Yes, with stereo speakers (4 speakers)",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE, EDR","Yes, with A-GPS, GLONASS, GALILEO, QZSS (Wi\xe2\x80\x91Fi + Cellular model only)",No,No,USB Type-C 3.1; magnetic connector,"Face ID, accelerometer, gyro, proximity, barometer","Li-Po 9720 mAh, non-removable (36.71 Wh)",,"Silver, Space Gray",About 1000 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 46, 48, 66, 71","HSPA 42.2/5.76 Mbps, LTE-A, EV-DO Rev.A 3.1 Mbps",Apple GPU (8-core graphics),"Quad-LED dual-tone flash, HDR",CDMA2000 1xEV-DO,"Face detection, HDR, panorama",Siri natural language commands and dictation,,,,,,,,"Scratch-resistant glass, oleophobic coating",Reverse charging Fast charging 18W,"A2069, A2232, A2233, A2229",,,,,,,"Glass front, aluminum back, aluminum frame","12 MP, f/1.8, (wide), 1/3"", 1.22\xc2\xb5m,  dual pixel PDAF 10 MP, f/2.4, 11mm (ultrawide) TOF 3D LiDAR scanner (depth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPad Pro 11 (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-11-2020.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2020, March 18","Available. Released 2020, March 19",247.6 x 178.5 x 5.9 mm (9.75 x 7.03 x 0.23 in),"471 g (Wi-Fi), 473 g (LTE) (1.04 lb)","Nano-SIM, eSIM",CDMA 800 / 1900,"IPS LCD, 120Hz, 600 nits (base)","11.0 inches, 366.5 cm2 (~82.9% screen-to-body ratio)",1668 x 2388 pixels (~265 ppi density),"iPadOS 13.4, upgradable to iPadOS 14.4",Apple A12Z Bionic,Octa-core (4x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM","7 MP, f/2.2","4K@24/30/60fps, 1080p@30/60/120/240fps; gyro-EIS",,1080p@30/60fps,"Yes, with stereo speakers (4 speakers)",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE, EDR","Yes, with A-GPS, GLONASS, GALILEO, QZSS (Wi\xe2\x80\x91Fi + Cellular model only)",No,No,USB Type-C 3.1; magnetic connector,"Face ID, accelerometer, gyro, proximity, barometer",Li-Po (28.65 Wh),,"Silver, Space Gray",About 800 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 46, 48, 66, 71","HSPA 42.2/5.76 Mbps, LTE-A, EV-DO Rev.A 3.1 Mbps",Apple GPU (8-core graphics),"Quad-LED dual-tone flash, HDR",CDMA2000 1xEV-DO,"Face detection, HDR, panorama",Siri natural language commands and dictation,,,,,,,,"Scratch-resistant glass, oleophobic coating",Reverse charging Fast charging 18W,"A2068, A2230, A2228, A2231",,,,,,,"Glass front, aluminum back, aluminum frame","12 MP, f/1.8, (wide), 1/3"", 1.22\xc2\xb5m,  dual pixel PDAF 10 MP, f/2.4, 11mm (ultrawide) TOF 3D LiDAR scanner (depth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone 11 Pro Max,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-11-pro.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China,,,"2019, September 10","Available. Released 2019, September 20",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),226 g (7.97 oz),"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China",CDMA 800 / 1900,"Super Retina XDR OLED, HDR10, 800 nits (base), 1200 nits (peak)","6.5 inches, 102.9 cm2 (~83.7% screen-to-body ratio)","1242 x 2688 pixels, 19.5:9 ratio (~458 ppi density)","iOS 13, upgradable to iOS 14.4",Apple A13 Bionic (7 nm+),Hexa-core (2x2.65 GHz Lightning + 4x1.8 GHz Thunder),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM",,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",,"4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Face ID, accelerometer, gyro, proximity, compass, barometer","Li-Ion 3969 mAh, non-removable (15.04 Wh)",,"Matte Space Gray, Matte Silver, Matte Gold, Matte Midnight Green","$\xe2\x80\x89729.99 / \xe2\x82\xac\xe2\x80\x89988.99 / \xc2\xa3\xe2\x80\x89719.99 / \xe2\x82\xb9\xe2\x80\x89129,900",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2218","HSPA 42.2/5.76 Mbps, LTE-A 1.6 Gbps DL, EV-DO Rev.A 3.1 Mbps",Apple GPU (4-core graphics),"Dual-LED dual-tone flash, HDR (photo/panorama)",CDMA2000 1xEV-DO,HDR,Siri natural language commands and dictation Ultra Wideband (UWB) support,Up to 20 h (multimedia),"AnTuTu: 459713 (v7), 536883 (v8) GeekBench: 13870 (v4.4), 3503 (v5.1) GFXBench: 57fps (ES 3.1 onscreen)",Contrast ratio: Infinite (nominal),Photo / Video,-25.6 LUFS (Very good),Noise -94.3dB / Crosstalk -81.5d,Endurance rating 102h,"Scratch-resistant glass, oleophobic coating","Fast charging 18W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi wireless charging","A2218, A2161, A2220",,0.95 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body),Up to 80 h,1.16 W/kg (head) \xc2\xa0 \xc2\xa0 1.17 W/kg (body),,,"Glass front (Gorilla Glass), glass back (Gorilla Glass), stainless steel frame","12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4"", 1.0\xc2\xb5m, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120\xcb\x9a, 13mm (ultrawide), 1/3.6""","12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)",,,$\xe2\x80\x89729.99,,,,,,,,,,,,,,,,,,,,,,$\xe2\x80\x89861.86,,,,"$\xe2\x80\x891,349.00",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone 11 Pro,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-11-pro-max-.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2019, September 10","Available. Released 2019, September 20",144 x 71.4 x 8.1 mm (5.67 x 2.81 x 0.32 in),188 g (6.63 oz),"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China",CDMA 800 / 1900,"Super Retina XDR OLED, HDR10, 800 nits (base), 1200 nits (peak)","5.8 inches, 84.4 cm2 (~82.1% screen-to-body ratio)","1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density)","iOS 13, upgradable to iOS 14.4",Apple A13 Bionic (7 nm+),Hexa-core (2x2.65 GHz Lightning + 4x1.8 GHz Thunder),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM",,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",,"4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Face ID, accelerometer, gyro, proximity, compass, barometer","Li-Ion 3046 mAh, non-removable (11.67 Wh)",,"Matte Space Gray, Matte Silver, Matte Gold, Matte Midnight Green","$\xe2\x80\x89759.99 / \xe2\x82\xac\xe2\x80\x89729.00 / \xc2\xa3\xe2\x80\x89708.99 / \xe2\x82\xb9\xe2\x80\x89113,299",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2215","HSPA 42.2/5.76 Mbps, LTE-A 1.6 Gbps DL, EV-DO Rev.A 3.1 Mbps",Apple GPU (4-core graphics),"Dual-LED dual-tone flash, HDR (photo/panorama)",CDMA2000 1xEV-DO,HDR,Siri natural language commands and dictation Ultra Wideband (UWB) support,Up to 18 h (multimedia),AnTuTu: 460784 (v7) GeekBench: 13829 (v4.4) GFXBench: 57fps (ES 3.1 onscreen),Contrast ratio: Infinite (nominal),Photo / Video,-24.3 LUFS (Very good),Noise -94.2dB / Crosstalk -81.0d,Endurance rating 86h,"Scratch-resistant glass, oleophobic coating","Fast charging 18W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi wireless charging","A2215, A2160, A2217",,0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body),Up to 65 h,1.18 W/kg (head) \xc2\xa0 \xc2\xa0 1.16 W/kg (body),,,"Glass front (Gorilla Glass), glass back (Gorilla Glass), stainless steel frame","12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4"", 1.0\xc2\xb5m, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120\xcb\x9a, 13mm (ultrawide), 1/3.6""","12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)",,,$\xe2\x80\x89899.00,,,,,,,,,,,,,,,,,,,,,,$\xe2\x80\x89759.99,,,,"$\xe2\x80\x891,249.00",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone 11,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-11.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China,,,"2019, September 10","Available. Released 2019, September 20",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194 g (6.84 oz),"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China",CDMA 800 / 1900,"Liquid Retina IPS LCD, 625 nits (base)","6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio)","828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)","iOS 13, upgradable to iOS 14.4",Apple A13 Bionic (7 nm+),Hexa-core (2x2.65 GHz Lightning + 4x1.8 GHz Thunder),No,"64GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM",,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",,"4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Face ID, accelerometer, gyro, proximity, compass, barometer","Li-Ion 3110 mAh, non-removable (11.91 Wh)",,"Black, Green, Yellow, Purple, Red, White","$\xe2\x80\x89569.95 / \xe2\x82\xac\xe2\x80\x89589.99 / \xc2\xa3\xe2\x80\x89519.95 / \xe2\x82\xb9\xe2\x80\x8949,999",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2221","HSPA 42.2/5.76 Mbps, LTE-A (CA) Cat16 1024/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (4-core graphics),"Dual-LED dual-tone flash, HDR (photo/panorama)",CDMA2000 1xEV-DO,HDR,Siri natural language commands and dictation Ultra Wideband (UWB) support,Up to 17 h (multimedia),AnTuTu: 419453 (v7) GeekBench: 13882 (v4.4) GFXBench: 60fps (ES 3.1 onscreen),Contrast ratio: 1505:1 (nominal),Photo / Video,Voice 70dB / Noise 72dB / Ring 76d,Noise -94.2dB / Crosstalk -80.8d,Endurance rating 94h,"Scratch-resistant glass, oleophobic coating","Fast charging 18W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi wireless charging","A2221, A2111, A2223",,0.95 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body),Up to 65 h,1.09 W/kg (head) \xc2\xa0 \xc2\xa0 1.18 W/kg (body),,,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame (7000 series)",,"12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.4, 120\xcb\x9a, 13mm (ultrawide), 1/3.6""",,,$\xe2\x80\x89569.95,$\xe2\x80\x89649.00,,,,,,,,,,,,,,,,,,,,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)",$\xe2\x80\x89749.00,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPad 10.2 (2019),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad7-102-inches.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2019, September 12","Available. Released 2019, September 21",250.6 x 174.1 x 7.5 mm (9.87 x 6.85 x 0.30 in),483 g (Wi-Fi) / 493 g (LTE) (1.06 lb),"Nano-SIM, eSIM",CDMA 800 / 1900,IPS LCD,"10.2 inches, 324.6 cm2 (~74.4% screen-to-body ratio)","1620 x 2160 pixels, 4:3 ratio (~264 ppi density)","iPadOS 13.1, upgradable to iPadOS 14.4",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),No,"32GB 3GB RAM, 128GB 3GB RAM","8 MP, f/2.4, 31mm (standard), 1.12\xc2\xb5m, AF","1080p@30fps, 720p@120fps, HDR","1.2 MP, f/2.2, 31mm (standard)",720p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS (Wi\xe2\x80\x91Fi + Cellular model only)",No,No,"Lightning, USB 2.0; magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Po 8827 mAh, non-removable (32.9 Wh)",Up to 10 h (multimedia),"Silver, Gold, Space Gray",About 350 EUR,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 66, 71 - A2200","HSPA 42.2/5.76 Mbps, LTE-A (CA) Cat16 1024/150 Mbps, EV-DO Rev.A 3.1 Mbps",PowerVR Series7XT Plus (six-core graphics),HDR,CDMA2000 1xEV-DO,HDR,Siri natural language commands and dictation,,,,,,,,"Scratch-resistant glass, oleophobic coating",,"A2197, A2200, A2198",,,,,,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPad Air (2019),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-air3-2019.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2019, March 18","Available. Released 2019, March 18",250.6 x 174.1 x 6.1 mm (9.87 x 6.85 x 0.24 in),456 g (Wi-Fi) / 464 g (3G/LTE) (1.01 lb),"Nano-SIM, eSIM","1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 34, 38, 39, 40, 41, 46, 66 - A2123",IPS LCD,"10.5 inches, 341.4 cm2 (~78.3% screen-to-body ratio)","1668 x 2224 pixels, 4:3 ratio (~265 ppi density)","iOS 12.1.3, upgradable to iPadOS 14.4",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"64GB 3GB RAM, 256GB 3GB RAM","8 MP, f/2.4, 31mm (standard), 1.12\xc2\xb5m, AF",1080p@30fps,"7 MP, f/2.2, 31mm (standard)",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, EDR","Yes, with A-GPS, GLONASS (LTE model only)",No,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Po 8134 mAh, non-removable (30.8 Wh)",Up to 10 h (multimedia),"Space Gray, Silver, Gold",About 550 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 46, 66, 71 - A2153","HSPA 42.2/5.76 Mbps, LTE-A (CA) Cat16 1024/150 Mbps",Apple GPU (4-core graphics),HDR,Stylus support (1st gen only),HDR,Siri natural language commands and dictation,,,,,,,,"Scratch-resistant glass, oleophobic coating",,"A2153, A2123, A2154, A2152",,0.99 W/kg (body),,1.19 W/kg (body),,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
